C:	7	0	28	0	6	3101
C:	7	0	28	0	7	3601
C:	7	0	28	0	8	4101
C:	7	0	28	0	7	4601
C:	7	0	28	0	8	5101
C:	7	0	28	0	7	5601
C:	7	0	28	0	8	6101
C:	7	0	28	0	6	6601
C:	7	0	28	0	7	7101
C:	7	0	28	0	4	7601
C:	7	0	28	0	6	8101
C:	7	0	28	0	9	8601
C:	7	0	28	0	11	9101
C:	7	0	28	0	8	9601
C:	7	0	28	0	8	10101
C:	7	0	28	0	5	10601
C:	7	0	28	0	9	11102
C:	7	0	28	0	11	11602
C:	7	0	28	0	7	12103
C:	7	0	28	0	6	12603
C:	7	0	28	0	13	13104
C:	7	0	28	0	8	13604
C:	7	0	28	0	13	14105
C:	7	0	28	0	11	14605
C:	7	0	28	0	11	15106
C:	7	0	28	0	12	15606
C:	7	0	28	0	11	16107
C:	7	0	28	0	13	16607
C:	7	0	28	0	10	17108
C:	7	0	28	0	12	17608
C:	7	0	28	0	7	18109
C:	7	0	28	0	12	18609
C:	7	0	28	0	15	19110
C:	7	0	28	0	10	19610
C:	7	0	28	0	9	20111
C:	7	0	28	0	12	20611
C:	7	0	28	0	13	21112
C:	7	0	28	0	13	21612
C:	7	0	28	0	13	22113
C:	7	0	28	0	11	22613
C:	7	0	28	0	11	23114
C:	7	0	28	0	12	23614
C:	7	0	28	0	9	24115
C:	7	0	28	0	10	24615
C:	7	0	28	0	7	25116
C:	7	0	28	0	6	25616
C:	7	0	28	0	6	26117
C:	7	0	28	0	11	26617
C:	7	0	28	0	6	27118
C:	7	0	28	0	9	27618
C:	7	0	28	0	8	28119
C:	7	0	28	0	6	28619
C:	7	0	28	0	7	29120
C:	7	0	28	0	6	29620
C:	7	0	28	0	11	30121
C:	7	0	28	0	8	30621
C:	7	0	28	0	8	31122
C:	7	0	28	0	9	31622
C:	7	0	28	0	9	32123
C:	7	0	28	0	9	32623
C:	7	0	28	0	8	33124
C:	7	0	28	0	7	33624
C:	7	0	28	0	11	34125
C:	7	0	28	0	8	66635
C:	7	0	28	0	16	69135
C:	7	0	28	0	12	69635
C:	7	0	28	0	10	70135
C:	7	0	28	0	11	70635
C:	7	0	28	0	11	71135
C:	7	0	28	0	12	71635
C:	7	0	28	0	8	79343
C:	7	0	28	0	6	79843
C:	7	0	28	0	6	80343
C:	7	0	28	0	10	80843
C:	7	0	28	0	8	81343
C:	7	0	28	0	14	81843
C:	7	0	28	0	9	82343
C:	7	0	28	0	10	82843
C:	7	0	28	0	6	83343
C:	7	0	28	0	6	83843
C:	7	0	28	0	12	84343
C:	7	0	28	0	8	84843
C:	7	0	28	0	8	85343
C:	7	0	28	0	8	85843
C:	7	0	28	0	11	86343
C:	7	0	28	0	8	86843
C:	7	0	28	0	9	87343
C:	7	0	28	0	6	87843
C:	7	0	28	0	10	88343
C:	7	0	28	0	6	88843
C:	7	0	28	0	7	89343
C:	7	0	28	0	10	89843
C:	7	0	28	0	7	90343
C:	7	0	28	0	6	90843
C:	7	0	28	0	5	91343
C:	7	0	28	0	7	91843
C:	7	0	28	0	2	92343
C:	7	0	28	0	1	92843
C:	7	0	28	0	2	93343
C:	7	0	28	0	3	93843
C:	7	0	28	0	3	94343
C:	7	0	28	0	6	94843
C:	7	0	28	0	6	95343
C:	7	0	28	0	5	95843
C:	7	0	28	0	1	96343
C:	7	0	28	0	1	96843
C:	7	0	28	0	2	97343
C:	7	0	28	0	7	97843
C:	7	0	28	0	10	98343
C:	7	0	28	0	6	98843
C:	7	0	28	0	4	993443
C:	7	0	28	0	4	99843
C:	7	0	28	0	8	100343
C:	7	0	28	0	7	100843
C:	7	0	28	0	7	101343
C:	7	0	28	0	4	101843
C:	7	0	28	0	6	102343
C:	7	0	28	0	6	102843
C:	7	0	28	0	5	103343
C:	7	0	28	0	7	103843
C:	7	0	28	0	5	104343
C:	7	0	28	0	2	104843
C:	7	0	28	0	3	105343
C:	7	0	28	0	7	105843
C:	7	0	28	0	7	106343
C:	7	0	28	0	8	106843
C:	7	0	28	0	13	107343
C:	7	0	28	0	6	107843
C:	7	0	28	0	9	108343
C:	7	0	28	0	6	108843
C:	7	0	28	0	9	109343
C:	7	0	28	0	5	109843
C:	7	0	28	0	2	110343
C:	7	0	28	0	4	110843
C:	7	0	28	0	2	111343
C:	7	0	28	0	5	111843
C:	7	0	28	0	2	112343
C:	7	0	28	0	6	112843
C:	7	0	28	0	4	113343
C:	7	0	28	0	5	113843
C:	7	0	28	0	4	114343
C:	7	0	28	0	4	114843
C:	7	0	28	0	3	115343
C:	7	0	28	0	8	115843
C:	7	0	28	0	7	116343
C:	7	0	28	0	9	116843
C:	7	0	28	0	9	117343
C:	7	0	28	0	7	117843
C:	7	0	28	0	8	118343
C:	7	0	28	0	7	118843
C:	7	0	28	0	5	119343
C:	7	0	28	0	4	119843
C:	7	0	28	0	4	120343
C:	7	0	28	0	6	120843
C:	7	0	28	0	0	121343
C:	7	0	28	0	2	121843
C:	7	0	28	0	5	122343
C:	7	0	28	0	4	122843
C:	7	0	28	0	3	123343
C:	7	0	28	0	6	123843
C:	7	0	28	0	6	124343
C:	7	0	28	0	9	124843
C:	7	0	28	0	8	125343
C:	7	0	28	0	8	125843
C:	7	0	28	0	9	126343
C:	7	0	28	0	9	126843
C:	7	0	28	0	7	127343
C:	7	0	28	0	7	127843
C:	7	0	28	0	6	128343
C:	7	0	28	0	4	128843
C:	7	0	28	0	6	129343
C:	7	0	28	0	8	129843
C:	7	0	28	0	6	130343
C:	7	0	28	0	7	130843
C:	7	0	28	0	5	131343
C:	7	0	28	0	7	131843
C:	7	0	28	0	9	132343
