C:	7	0	28	1	443	3101
C:	7	0	28	1	443	3601
C:	7	0	28	1	443	4101
C:	7	0	28	1	444	4601
C:	7	0	28	1	444	5101
C:	7	0	28	1	442	5601
C:	7	0	28	1	442	6101
C:	7	0	28	1	445	6601
C:	7	0	28	1	442	7101
C:	7	0	28	1	443	7601
C:	7	0	28	1	445	8101
C:	7	0	28	1	444	8601
C:	7	0	28	1	444	9101
C:	7	0	28	1	447	9601
C:	7	0	28	1	446	10101
C:	7	0	28	1	446	10601
C:	7	0	28	1	446	11102
C:	7	0	28	1	445	11602
C:	7	0	28	1	444	12103
C:	7	0	28	1	446	12603
C:	7	0	28	1	445	13104
C:	7	0	28	1	445	13604
C:	7	0	28	1	445	14105
C:	7	0	28	1	446	14605
C:	7	0	28	1	446	15106
C:	7	0	28	1	447	15606
C:	7	0	28	1	446	16107
C:	7	0	28	1	446	16607
C:	7	0	28	1	446	17108
C:	7	0	28	1	446	17608
C:	7	0	28	1	446	18109
C:	7	0	28	1	446	18609
C:	7	0	28	1	445	19110
C:	7	0	28	1	446	19610
C:	7	0	28	1	445	20111
C:	7	0	28	1	446	20611
C:	7	0	28	1	445	21112
C:	7	0	28	1	447	21612
C:	7	0	28	1	449	22113
C:	7	0	28	1	449	22613
C:	7	0	28	1	447	23114
C:	7	0	28	1	448	23614
C:	7	0	28	1	447	24115
C:	7	0	28	1	449	24615
C:	7	0	28	1	449	25116
C:	7	0	28	1	448	25616
C:	7	0	28	1	447	26117
C:	7	0	28	1	448	26617
C:	7	0	28	1	446	27118
C:	7	0	28	1	447	27618
C:	7	0	28	1	446	28119
C:	7	0	28	1	446	28619
C:	7	0	28	1	446	29120
C:	7	0	28	1	445	29620
C:	7	0	28	1	447	30121
C:	7	0	28	1	444	30621
C:	7	0	28	1	447	31122
C:	7	0	28	1	446	31622
C:	7	0	28	1	446	32123
C:	7	0	28	1	447	32623
C:	7	0	28	1	445	33124
C:	7	0	28	1	448	33624
C:	7	0	28	1	445	34125
C:	7	0	28	1	446	79343
C:	7	0	28	1	445	79843
C:	7	0	28	1	445	80343
C:	7	0	28	1	445	80843
C:	7	0	28	1	445	81343
C:	7	0	28	1	446	81843
C:	7	0	28	1	446	82343
C:	7	0	28	1	446	82843
C:	7	0	28	1	446	83343
C:	7	0	28	1	446	83843
C:	7	0	28	1	445	84343
C:	7	0	28	1	444	84843
C:	7	0	28	1	445	85343
C:	7	0	28	1	445	85843
C:	7	0	28	1	4477	86343
C:	7	0	28	1	445	86843
C:	7	0	28	1	443	87343
C:	7	0	28	1	443	87843
C:	7	0	28	1	444	88343
C:	7	0	28	1	444	88843
C:	7	0	28	1	444	89343
C:	7	0	28	1	447	89843
C:	7	0	28	1	446	90343
C:	7	0	28	1	446	90843
C:	7	0	28	1	445	91343
C:	7	0	28	1	445	91843
C:	7	0	28	1	445	92343
C:	7	0	28	1	444	92843
C:	7	0	28	1	446	93343
C:	7	0	28	1	443	93843
C:	7	0	28	1	444	94343
C:	7	0	28	1	444	94843
C:	7	0	28	1	444	95343
C:	7	0	28	1	446	95843
C:	7	0	28	1	445	96343
C:	7	0	28	1	446	96843
C:	7	0	28	1	443	97343
C:	7	0	28	1	443	97843
C:	7	0	28	1	445	98343
C:	7	0	28	1	444	98843
C:	7	0	28	1	446	99343
C:	7	0	28	1	445	99843
C:	7	0	28	1	445	100343
C:	7	0	28	1	445	100843
C:	7	0	28	1	445	101343
C:	7	0	28	1	444	101843
C:	7	0	28	1	444	102343
C:	7	0	28	1	444	102843
C:	7	0	28	1	443	103343
C:	7	0	28	1	443	103843
C:	7	0	28	1	445	104343
C:	7	0	28	1	445	104843
C:	7	0	28	1	448	105343
C:	7	0	28	1	445	105843
C:	7	0	28	1	445	106343
C:	7	0	28	1	445	106843
C:	7	0	28	1	445	107343
C:	7	0	28	1	447	107843
C:	7	0	28	1	447	108343
C:	7	0	28	1	446	108843
C:	7	0	28	1	447	109343
C:	7	0	28	1	446	109843
C:	7	0	28	1	449	110343
C:	7	0	28	1	447	110843
C:	7	0	28	1	450	111343
C:	7	0	28	1	448	111843
C:	7	0	28	1	446	112343
